cusip,duration,yield,base_coupon,price,ytm,ytw,moodys_rating,sp_rating,fitch_rating,trade_rating,price_to_par,coupon_yield_spread,ytm_ytw_spread,moodys_numeric,sp_numeric,fitch_numeric,is_investment_grade
U9WUT5R08,7.97,5.99,3.83,82.96,5.43,5.99,A,AAA,AA+,6.3,0.8295999999999999,-2.16,0.5600000000000005,16,21,20,True
FEV21URI1,7.63,11.3,7.86,87.76,11.17,11.45,A+,A,A-,4.0,0.8776,-3.4400000000000004,0.27999999999999936,17,16,15,True
26MTT0YD0,8.69,8.98,6.41,74.38,8.55,9.09,AA+,A,AA-,6.8,0.7437999999999999,-2.5700000000000003,0.5399999999999991,20,16,18,True
MAALUBGR8,10.74,7.78,4.52,66.9,7.77,7.96,AA+,AA,A,5.8,0.669,-3.2600000000000007,0.1900000000000004,20,19,16,True
7KFE5Q7A0,13.04,4.8,3.2,88.51,4.59,5.39,A-,AA+,AA,7.3,0.8851,-1.5999999999999996,0.7999999999999998,15,20,19,True
WFLE2XVQ6,20.56,4.3,3.48,79.25,4.05,4.18,BBB,A+,A-,8.7,0.7925,-0.8199999999999998,0.1299999999999999,13,17,15,True
OLCJ3VQT6,13.41,11.63,9.26,81.07,11.49,11.49,A,A-,A,1.0,0.8107,-2.370000000000001,0.0,16,15,16,True
XZKX2R0X8,7.8,7.33,5.87,91.49,7.14,7.27,A+,A-,A+,8.0,0.9148999999999999,-1.46,0.1299999999999999,17,15,17,True
9Y7G34XC2,11.2,7.16,5.3,98.73,6.83,6.83,A-,A,AA+,5.7,0.9873000000000001,-1.8600000000000003,0.0,15,16,20,True
7WEGXG7Z2,17.61,8.98,7.66,89.1,8.87,9.38,A,A+,A,6.5,0.8909999999999999,-1.3200000000000003,0.5100000000000016,16,17,16,True
O25D7FTZ5,4.87,8.08,4.64,79.15,7.34,7.49,BBB,A-,AA+,4.7,0.7915000000000001,-3.4400000000000004,0.15000000000000036,13,15,20,True
4HKC472O4,9.6,7.3,3.77,89.36,6.91,6.91,AA-,A+,AA,9.4,0.8936,-3.53,0.0,18,17,19,True
BLQ6K1VA0,14.22,5.64,3.63,105.23,5.15,5.15,AA-,BBB,A-,9.0,1.0523,-2.01,0.0,18,13,15,True
Z39Z87937,9.47,7.79,2.46,82.0,8.48,8.63,A-,A+,A-,7.6,0.82,-5.33,0.15000000000000036,15,17,15,True
JXWQHIW22,18.14,9.24,6.44,82.74,9.33,9.35,AA,A+,AA,7.4,0.8273999999999999,-2.8,0.019999999999999574,19,17,19,True
NVWLT36I6,5.94,9.19,7.66,85.4,8.62,8.62,A-,A,A,4.9,0.8540000000000001,-1.5299999999999994,0.0,15,16,16,True
6JQHQL8F3,15.67,7.79,5.31,99.48,8.4,9.0,AA+,AA,BBB,5.1,0.9948,-2.4800000000000004,0.5999999999999996,20,19,13,True
VJVU6OB13,3.94,8.5,6.28,104.83,8.13,8.48,BBB,AA,A+,7.8,1.0483,-2.2199999999999998,0.34999999999999964,13,19,17,True
KGQHPJME1,13.78,2.93,3.16,88.54,3.09,3.7,BBB-,A+,AA+,4.9,0.8854000000000001,0.22999999999999998,0.6100000000000003,12,17,20,True
GPEX8ES50,9.76,8.64,6.96,115.49,8.61,8.84,A-,A,BBB,9.1,1.1549,-1.6800000000000006,0.23000000000000043,15,16,13,True
D0J3U6MB2,8.09,9.75,5.28,86.24,9.5,9.5,A+,AA-,AA-,5.5,0.8623999999999999,-4.47,0.0,17,18,18,True
3EVDRJG34,17.95,7.25,6.72,119.38,7.06,7.69,AA,BBB,AA,7.6,1.1938,-0.5300000000000002,0.6300000000000008,19,13,19,True
E52NX2KB6,8.49,6.91,5.88,75.74,6.8,6.8,AA,A+,A,10.0,0.7574,-1.0300000000000002,0.0,19,17,16,True
YRYKJO8M8,9.22,5.12,3.72,113.72,4.58,4.78,A-,A+,AA+,6.1,1.1372,-1.4,0.20000000000000018,15,17,20,True
AJ05W1B19,21.9,4.63,4.05,98.74,3.96,3.96,A+,A-,A+,7.2,0.9873999999999999,-0.5800000000000001,0.0,17,15,17,True
O8UFPP9Y2,18.87,9.2,4.71,96.65,9.53,9.53,A+,AA-,BBB-,7.7,0.9665,-4.489999999999999,0.0,17,18,12,True
ALULJ23C8,14.38,4.81,6.01,127.0,4.53,4.53,A-,AA-,BBB+,9.8,1.27,1.2000000000000002,0.0,15,18,14,True
IYR1N3X88,12.35,5.01,2.63,110.04,5.2,5.2,AA-,A,AA-,6.9,1.1004,-2.38,0.0,18,16,18,True
EE7RN0M91,23.32,10.97,6.23,98.61,10.88,10.88,A+,A+,BBB+,3.7,0.9861,-4.74,0.0,17,17,14,True
Y2MZHJD59,25.05,3.26,3.35,94.97,2.98,3.12,AA-,A+,BBB,6.1,0.9497,0.0900000000000003,0.14000000000000012,18,17,13,True
KFHUU4I70,16.67,5.42,4.42,89.15,6.44,6.71,AAA,AA,A+,10.0,0.8915000000000001,-1.0,0.2699999999999996,21,19,17,True
SJO0NOSD4,22.46,3.19,3.06,99.72,3.03,3.41,A,A,BBB,5.8,0.9972,-0.1299999999999999,0.38000000000000034,16,16,13,True
VNVREQBG0,30.0,8.81,4.94,69.1,7.61,7.61,BBB+,AAA,BBB+,5.2,0.691,-3.87,0.0,14,21,14,True
14AJSCD98,12.31,5.98,7.37,105.35,6.83,7.28,BBB,A-,A,6.5,1.0534999999999999,1.3899999999999997,0.4500000000000002,13,15,16,True
EL7CTAMM2,10.54,6.48,3.24,91.82,6.53,7.39,AA,AA-,AA+,8.3,0.9181999999999999,-3.24,0.8599999999999994,19,18,20,True
OQUST7XJ9,8.35,9.58,6.0,93.17,9.03,9.19,AA-,AA-,A,6.5,0.9317,-3.58,0.16000000000000014,18,18,16,True
XC52OBJC7,8.62,9.56,6.15,95.17,9.19,9.57,AA,AA,AA-,4.2,0.9517,-3.41,0.3800000000000008,19,19,18,True
6YEY6Y7P5,17.0,7.26,6.64,84.63,6.79,7.02,A,AA-,A,4.6,0.8462999999999999,-0.6200000000000001,0.22999999999999954,16,18,16,True
JSD8ZIKE5,10.19,7.81,5.72,97.22,7.05,7.74,A-,A+,A+,2.1,0.9722,-2.09,0.6900000000000004,15,17,17,True
0NIYYK0B7,10.91,9.25,6.48,72.81,8.75,9.56,A+,BBB,A,4.1,0.7281,-2.7699999999999996,0.8100000000000005,17,13,16,True
RA90BMVW9,10.95,6.05,4.42,97.16,6.49,6.99,AA-,A+,A,8.7,0.9716,-1.63,0.5,18,17,16,True
2TWL57TC3,23.31,7.25,4.85,90.53,7.22,7.85,AA-,A-,A+,8.4,0.9053,-2.4000000000000004,0.6299999999999999,18,15,17,True
91U7BBGB5,12.48,4.35,1.71,78.74,3.74,3.74,BBB,A,A-,8.2,0.7874,-2.6399999999999997,0.0,13,16,15,True
776M7FQY1,20.82,8.6,5.78,100.25,8.54,8.92,A+,AA+,A+,6.6,1.0025,-2.8199999999999994,0.3800000000000008,17,20,17,True
8FU1Y9UP1,21.79,6.75,4.71,74.72,7.26,7.65,AA,A,A,6.0,0.7472,-2.04,0.39000000000000057,19,16,16,True
AR3R6DJZ9,14.28,5.73,3.89,79.34,6.1,6.1,A,A,A+,8.6,0.7934,-1.8400000000000003,0.0,16,16,17,True
IKLUR0C88,3.79,4.77,3.37,101.59,5.21,5.21,AA-,A-,AA-,8.8,1.0159,-1.3999999999999995,0.0,18,15,18,True
IUC54BTT6,11.45,4.75,5.11,90.31,5.4,5.55,A,BBB,A-,10.0,0.9031,0.3600000000000003,0.14999999999999947,16,13,15,True
EYVLERJA2,13.54,5.64,4.16,92.88,5.76,5.92,BBB+,A-,BBB-,6.7,0.9288,-1.4799999999999995,0.16000000000000014,14,15,12,True
4PIZWAMQ6,11.43,8.44,4.63,81.08,8.6,9.1,BBB+,A+,BBB+,8.5,0.8108,-3.8099999999999996,0.5,14,17,14,True
YSBPM64Y1,5.11,5.98,4.28,98.93,4.95,5.16,A,BBB-,AAA,9.2,0.9893000000000001,-1.7000000000000002,0.20999999999999996,16,12,21,True
YTFB4UV14,7.14,3.43,4.12,108.12,3.62,3.67,AA,AA,AA-,9.6,1.0812,0.69,0.04999999999999982,19,19,18,True
D8N8Y4VV1,29.49,6.13,6.92,96.31,6.25,6.55,A,AA-,A,2.7,0.9631000000000001,0.79,0.2999999999999998,16,18,16,True
SV20C17M8,14.22,10.29,7.24,92.73,9.4,9.8,A,AA,A-,7.1,0.9273,-3.049999999999999,0.40000000000000036,16,19,15,True
QOAAIMDM7,15.68,5.88,5.95,99.16,6.01,6.08,BBB+,A,AA,6.9,0.9915999999999999,0.07000000000000028,0.07000000000000028,14,16,19,True
5YOXFWSP4,30.0,5.31,2.22,93.09,6.18,6.6,BBB+,A-,BBB,5.1,0.9309000000000001,-3.0899999999999994,0.41999999999999993,14,15,13,True
N50DIQ6D3,23.15,4.37,5.09,86.62,4.74,4.77,BBB-,AA,AA+,3.8,0.8662000000000001,0.7199999999999998,0.02999999999999936,12,19,20,True
Y27TPT341,15.23,9.32,7.34,82.28,9.22,9.31,AA+,AA,AA+,6.1,0.8228,-1.9800000000000004,0.08999999999999986,20,19,20,True
4LVNMM2Q1,19.32,8.28,4.74,97.7,8.7,9.06,BBB+,A,BBB+,5.5,0.977,-3.539999999999999,0.3600000000000012,14,16,14,True
IEH7JCJR6,5.05,7.73,5.56,99.46,8.01,8.17,AA,BBB,BBB,4.5,0.9945999999999999,-2.170000000000001,0.16000000000000014,19,13,13,True
I3GSWHBQ5,13.24,10.33,6.99,86.87,10.63,11.21,BBB-,A,BBB,1.9,0.8687,-3.34,0.5800000000000001,12,16,13,True
K945K1537,4.12,4.36,3.17,98.56,3.53,3.58,A+,AAA,AA,8.9,0.9856,-1.1900000000000004,0.050000000000000266,17,21,19,True
DN831VPY7,8.37,9.26,6.18,78.07,9.19,9.19,AAA,AA-,A,8.4,0.7807,-3.08,0.0,21,18,16,True
6G7FP7KK2,29.24,5.96,2.53,78.08,5.51,6.1,A,BBB,AA+,6.3,0.7807999999999999,-3.43,0.5899999999999999,16,13,20,True
YXB6KKMQ2,10.18,7.92,1.21,64.95,8.44,8.44,A,A+,AA+,8.8,0.6495000000000001,-6.71,0.0,16,17,20,True
YQSNLN8J3,4.07,7.53,4.3,83.65,7.37,7.56,A+,A-,A-,6.9,0.8365,-3.2300000000000004,0.1899999999999995,17,15,15,True
WBDYSUJB4,5.31,10.83,5.18,58.38,10.79,11.57,AA-,A-,A+,5.6,0.5838,-5.65,0.7800000000000011,18,15,17,True
94QGQH5E3,12.1,7.63,5.33,83.86,8.28,8.28,A+,AAA,A,4.8,0.8386,-2.3,0.0,17,21,16,True
XK99TRMQ2,17.76,9.49,4.68,75.95,9.84,9.84,A,BBB+,AAA,2.4,0.7595000000000001,-4.8100000000000005,0.0,16,14,21,True
WLUK0KF55,30.0,5.6,3.88,82.95,5.56,5.95,BBB-,AAA,A,9.5,0.8295,-1.7199999999999998,0.39000000000000057,12,21,16,True
8WGIH4HW5,12.29,12.86,10.4,94.12,13.08,13.2,A+,A-,AA-,7.7,0.9412,-2.459999999999999,0.11999999999999922,17,15,18,True
4YYI41OY2,14.78,9.56,6.98,77.85,9.38,9.38,AA,AAA,AA,3.2,0.7785,-2.58,0.0,19,21,19,True
SESVJ6V98,5.95,10.17,10.65,102.5,10.74,11.25,AA-,BBB+,A,6.9,1.025,0.4800000000000004,0.5099999999999998,18,14,16,True
HTOGIVFO5,7.37,8.72,6.92,92.21,9.46,9.46,A,A-,AA+,6.3,0.9220999999999999,-1.8000000000000007,0.0,16,15,20,True
OC8JXSXS0,7.83,6.48,4.69,90.75,6.51,6.99,A-,AAA,AA,6.3,0.9075,-1.79,0.4800000000000004,15,21,19,True
7AAXNTUK1,8.68,3.43,2.12,105.84,3.49,3.63,A+,A,A,6.5,1.0584,-1.31,0.13999999999999968,17,16,16,True
GCVYVKX32,18.36,7.86,6.89,93.17,7.37,7.5,AA+,BBB+,A+,7.3,0.9317,-0.9700000000000006,0.1299999999999999,20,14,17,True
N6XXQN374,11.08,6.5,6.07,104.14,6.03,6.32,AAA,BBB+,A+,9.3,1.0414,-0.4299999999999997,0.29000000000000004,21,14,17,True
NQ6M70EG3,10.94,6.66,6.1,80.56,6.94,7.66,BBB+,AAA,A,7.5,0.8056,-0.5600000000000005,0.7199999999999998,14,21,16,True
OHL4EMQ42,7.37,8.48,3.93,112.15,8.33,8.41,A+,AA-,AA-,6.4,1.1215000000000002,-4.550000000000001,0.08000000000000007,17,18,18,True
4OPGGN1L1,13.42,6.24,4.99,95.78,6.76,7.07,BBB+,AA-,AAA,6.4,0.9578,-1.25,0.3100000000000005,14,18,21,True
4D3W1M145,10.15,1.51,2.47,98.11,0.27,0.27,A,BBB+,AA+,9.0,0.9811,0.9600000000000002,0.0,16,14,20,True
NXRX7MQ19,26.93,7.92,5.08,80.88,8.03,8.42,AA+,BBB+,A-,6.7,0.8088,-2.84,0.39000000000000057,20,14,15,True
6D706NNA8,10.04,8.23,5.64,72.71,8.66,8.66,A,AA+,A,6.6,0.7271,-2.5900000000000007,0.0,16,20,16,True
3RA3ASOM2,5.21,6.39,7.08,100.07,6.28,6.46,BBB-,A+,A+,7.5,1.0007,0.6900000000000004,0.17999999999999972,12,17,17,True
XUKB4LD09,17.82,0.23,0.51,88.39,0.0,0.12,AA,A+,A-,6.9,0.8839,0.28,0.12,19,17,15,True
6UZCDSTQ0,14.47,9.22,7.36,98.26,9.56,9.56,AA-,A+,AA-,5.1,0.9826,-1.8600000000000003,0.0,18,17,18,True
S7OL4PH01,5.87,9.99,6.53,94.23,9.47,9.72,AA,AA,BBB+,7.9,0.9423,-3.46,0.25,19,19,14,True
8G56XJJD2,30.0,6.9,5.38,87.0,6.44,6.45,AA+,AA,A,4.2,0.87,-1.5200000000000005,0.009999999999999787,20,19,16,True
70XVS0ZX6,30.0,3.76,1.42,85.44,3.43,3.58,A-,A,BBB+,5.1,0.8543999999999999,-2.34,0.1499999999999999,15,16,14,True
4MHKA5MF1,10.7,3.17,1.88,82.04,2.84,3.05,A,A+,A-,8.2,0.8204,-1.29,0.20999999999999996,16,17,15,True
FV084ANW5,15.49,7.41,4.46,90.88,6.75,7.05,A,A,BBB-,3.9,0.9087999999999999,-2.95,0.2999999999999998,16,16,12,True
BY5VM0PV0,5.15,6.83,5.62,84.16,6.2,6.44,AAA,AA-,A-,4.6,0.8416,-1.21,0.2400000000000002,21,18,15,True
84MWEHWN5,11.67,5.83,3.89,92.86,6.2,6.79,AA,A+,AA+,7.3,0.9286,-1.94,0.5899999999999999,19,17,20,True
FSMDLSCA2,10.27,7.2,6.79,101.84,6.78,6.83,A+,A+,AA,3.8,1.0184,-0.41000000000000014,0.04999999999999982,17,17,19,True
Y9U4TG010,8.18,8.87,7.69,83.85,9.7,10.04,A+,A+,AA+,3.9,0.8384999999999999,-1.1799999999999988,0.33999999999999986,17,17,20,True
RSI10WSJ1,30.0,8.45,6.26,94.12,8.25,8.84,AA-,A+,AA,6.8,0.9412,-2.1899999999999995,0.5899999999999999,18,17,19,True
G9XHF1035,19.58,5.86,4.24,82.11,6.24,6.81,A-,A+,BBB-,5.9,0.8210999999999999,-1.62,0.5699999999999994,15,17,12,True
G51PZPG70,7.17,2.81,0.64,97.1,2.75,2.79,A+,BBB,A+,9.6,0.971,-2.17,0.040000000000000036,17,13,17,True
E31PBYTA8,24.46,9.73,6.77,97.94,9.97,10.07,A,A,BBB-,2.5,0.9793999999999999,-2.960000000000001,0.09999999999999964,16,16,12,True
YH7E470F5,15.58,11.96,5.91,68.98,12.42,12.48,A-,A,BBB-,4.8,0.6898000000000001,-6.050000000000001,0.0600000000000005,15,16,12,True
JJCFF9140,18.91,2.39,3.2,109.23,2.99,3.29,A+,AA,AA-,7.5,1.0923,0.81,0.2999999999999998,17,19,18,True
CZSRL5TX4,14.21,7.66,4.85,85.65,7.49,7.67,AA,BBB,AAA,4.2,0.8565,-2.8100000000000005,0.17999999999999972,19,13,21,True
UWF5C2847,8.2,6.44,5.17,91.12,6.58,7.1,BBB+,A,BBB,9.0,0.9112,-1.2700000000000005,0.5199999999999996,14,16,13,True
029E3YM01,30.0,6.5,5.32,120.84,6.7,7.2,A-,A-,AA,6.9,1.2084000000000001,-1.1799999999999997,0.5,15,15,19,True
S1LN490N9,6.93,10.76,6.13,85.09,11.35,11.44,A-,A,BBB+,2.4,0.8509,-4.63,0.08999999999999986,15,16,14,True
8RJTKPPP9,8.99,7.86,4.48,93.78,7.29,7.29,BBB,AA+,A-,6.3,0.9378,-3.38,0.0,13,20,15,True
08Z2S1LI9,11.62,5.68,4.92,108.11,6.16,6.67,A+,A,A+,8.1,1.0811,-0.7599999999999998,0.5099999999999998,17,16,17,True
ATTXELZM1,20.07,4.89,3.18,91.77,4.95,5.42,BBB+,BBB+,A+,5.3,0.9177,-1.7099999999999995,0.46999999999999975,14,14,17,True
7LOTDKAE6,3.23,8.9,5.48,81.7,8.71,9.0,A,BBB-,A+,3.6,0.8170000000000001,-3.42,0.28999999999999915,16,12,17,True
Y5HYHK8T5,17.07,6.55,6.43,84.75,6.55,7.29,A+,A,A-,7.3,0.8475,-0.1200000000000001,0.7400000000000002,17,16,15,True
F7OILAK49,8.59,6.2,4.1,70.79,6.61,6.61,AA+,A+,AA-,10.0,0.7079000000000001,-2.1000000000000005,0.0,20,17,18,True
G0PW5FZN0,3.61,9.96,7.18,83.3,10.24,10.24,BBB+,A+,A-,5.3,0.833,-2.780000000000001,0.0,14,17,15,True
71GWU3EU0,12.07,4.52,2.86,91.48,3.49,3.49,A,BBB+,AA+,10.0,0.9148000000000001,-1.6599999999999997,0.0,16,14,20,True
MN9UWJZ35,8.93,5.43,1.17,76.21,5.21,5.4,A,BBB+,A+,5.9,0.7620999999999999,-4.26,0.1900000000000004,16,14,17,True
ORKLVSG51,6.76,6.51,5.57,87.85,6.88,7.05,A+,AA,AA,7.9,0.8785,-0.9399999999999995,0.16999999999999993,17,19,19,True
3G0UILAN0,26.0,1.05,2.15,93.98,0.28,0.59,AA+,AAA,AA,7.8,0.9398000000000001,1.0999999999999999,0.30999999999999994,20,21,19,True
TUYXWA4R7,10.67,6.79,3.67,93.82,7.32,7.62,AA-,BBB+,AA-,6.9,0.9381999999999999,-3.12,0.2999999999999998,18,14,18,True
YVIQ8ZZD0,5.55,3.12,1.71,84.05,2.86,3.0,AA,AAA,AA-,7.0,0.8405,-1.4100000000000001,0.14000000000000012,19,21,18,True
J20JFBNT2,10.08,9.23,6.73,78.86,9.25,9.25,AA,BBB+,BBB-,7.8,0.7886,-2.5,0.0,19,14,12,True
UD3L3N357,9.17,6.76,6.93,95.43,7.67,7.67,AA,AA-,A,10.0,0.9543,0.16999999999999993,0.0,19,18,16,True
OLSLFW5Q6,5.58,5.07,2.48,104.55,5.92,6.37,A,A-,AAA,8.2,1.0454999999999999,-2.5900000000000003,0.4500000000000002,16,15,21,True
KZXHM9L81,17.02,5.21,2.74,94.33,4.31,4.31,A,A,A+,6.0,0.9433,-2.4699999999999998,0.0,16,16,17,True
9SSFC1WN2,15.02,8.73,4.59,81.83,8.42,8.42,BBB+,AAA,A+,5.4,0.8183,-4.140000000000001,0.0,14,21,17,True
HOTJ8QCS7,27.82,5.38,4.76,89.76,5.44,5.87,AA+,AA,BBB-,10.0,0.8976000000000001,-0.6200000000000001,0.4299999999999997,20,19,12,True
KUNN6NVX4,15.25,5.96,2.52,80.84,6.23,6.87,AAA,A-,A+,7.3,0.8084,-3.44,0.6399999999999997,21,15,17,True
UDJPXF9I2,12.13,7.88,6.53,95.21,7.48,8.05,AA-,AA+,AA,5.3,0.9521,-1.3499999999999996,0.5700000000000003,18,20,19,True
20K35ZCR6,9.23,4.56,2.97,100.34,4.35,4.62,A+,A+,BBB,5.2,1.0034,-1.5899999999999994,0.27000000000000046,17,17,13,True
9J0YYS9E8,11.27,8.4,7.38,100.77,8.01,8.24,AA-,AA,A,3.0,1.0077,-1.0200000000000005,0.23000000000000043,18,19,16,True
81FZE5ZI9,27.91,5.57,4.87,96.84,5.93,6.29,BBB+,A+,A,7.0,0.9684,-0.7000000000000002,0.3600000000000003,14,17,16,True
KFM2A7TL3,8.83,7.5,5.94,72.3,7.97,8.5,AA,AAA,A+,8.2,0.723,-1.5599999999999996,0.5300000000000002,19,21,17,True
CRLTZVP33,18.01,8.73,4.44,69.07,8.44,8.68,AA+,AAA,AA-,5.2,0.6907,-4.29,0.2400000000000002,20,21,18,True
HE068XBI6,8.52,5.75,6.07,109.37,6.05,6.42,A-,A+,AA-,7.6,1.0937000000000001,0.3200000000000003,0.3700000000000001,15,17,18,True
BT05WAA51,9.46,6.69,6.0,90.74,7.29,7.82,A,AA-,AA+,4.7,0.9074,-0.6900000000000004,0.5300000000000002,16,18,20,True
MFNVP9SE1,12.28,11.18,6.77,61.08,11.02,11.14,A+,AA,AA,5.7,0.6108,-4.41,0.120000000000001,17,19,19,True
GQWX2IPL9,12.66,11.89,6.95,73.6,12.04,12.59,AA,AA,A+,6.3,0.736,-4.94,0.5500000000000007,19,19,17,True
RMJYQVGJ1,7.13,11.51,6.59,79.09,12.06,12.21,BBB+,A+,BBB,4.4,0.7909,-4.92,0.15000000000000036,14,17,13,True
9FEU38B66,24.46,3.09,1.71,115.86,3.06,3.25,BBB+,A-,A,9.2,1.1586,-1.38,0.18999999999999995,14,15,16,True
MYJMJS8Z6,20.11,9.88,8.37,78.83,10.06,10.82,AAA,BBB,A-,3.8,0.7883,-1.5100000000000016,0.7599999999999998,21,13,15,True
PJBIKOVB9,17.24,0.0,2.14,112.88,0.58,0.69,AA-,AA+,AA+,7.1,1.1288,2.14,0.10999999999999999,18,20,20,True
9BN3MQO27,11.57,4.63,3.96,103.25,5.3,5.82,AA-,A+,A,9.3,1.0325,-0.6699999999999999,0.5200000000000005,18,17,16,True
Z8XW14HF0,4.36,6.52,4.16,88.8,5.56,5.56,A+,AA+,A+,7.3,0.888,-2.3599999999999994,0.0,17,20,17,True
8LRJEF8Z2,8.23,6.09,4.29,90.91,5.65,5.78,AAA,A-,BBB+,7.4,0.9091,-1.7999999999999998,0.1299999999999999,21,15,14,True
3KBLD00N9,13.42,4.04,2.12,72.38,3.21,3.28,A,AA+,AA+,4.1,0.7238,-1.92,0.06999999999999984,16,20,20,True
A4JK6ADD4,17.43,4.35,7.31,113.3,2.91,3.08,AA-,A+,A+,10.0,1.133,2.96,0.16999999999999993,18,17,17,True
SQKFH1S90,21.21,7.11,7.01,81.57,7.44,7.44,A+,BBB+,A,6.3,0.8157,-0.10000000000000053,0.0,17,14,16,True
TXBVHFJ17,14.16,8.26,6.15,92.12,8.32,8.34,BBB-,AA-,AA,6.8,0.9212,-2.1099999999999994,0.019999999999999574,12,18,19,True
SBB7SS145,30.0,9.34,5.63,71.6,8.84,8.84,AA-,AA-,AA+,6.6,0.716,-3.71,0.0,18,18,20,True
9ED4MRCA1,8.74,9.86,7.59,107.14,10.06,10.06,AA-,A+,AA+,4.9,1.0714,-2.2699999999999996,0.0,18,17,20,True
ECL81PO52,5.92,8.61,6.56,86.28,7.77,8.51,AA+,BBB+,A+,6.2,0.8628,-2.05,0.7400000000000002,20,14,17,True
456RGYHN4,12.36,3.87,2.95,95.34,4.49,4.82,A,AA,A-,9.8,0.9534,-0.9199999999999999,0.33000000000000007,16,19,15,True
ERME36P35,15.18,6.65,4.69,82.34,5.92,6.29,A-,A+,AAA,4.1,0.8234,-1.96,0.3700000000000001,15,17,21,True
WUT9SNZ08,11.06,11.47,9.93,98.17,10.5,10.83,A-,BBB+,AA-,9.6,0.9817,-1.540000000000001,0.33000000000000007,15,14,18,True
0HIEPZ4V2,12.14,10.75,7.81,83.8,9.19,9.69,A,AA,AA-,3.7,0.838,-2.9400000000000004,0.5,16,19,18,True
KVCXWX946,13.45,7.14,5.96,101.88,7.37,7.59,AA-,AA,A+,4.5,1.0188,-1.1799999999999997,0.21999999999999975,18,19,17,True
SUMF53574,7.04,8.47,4.28,82.68,8.69,9.12,AAA,AA+,AA+,7.1,0.8268000000000001,-4.19,0.4299999999999997,21,20,20,True
8RH8CLDR0,6.04,5.91,3.83,82.26,6.34,6.34,AAA,A-,BBB,10.0,0.8226,-2.08,0.0,21,15,13,True
GCT6ZY648,19.95,7.58,6.83,109.79,8.6,8.98,A,A,AA+,2.3,1.0979,-0.75,0.3800000000000008,16,16,20,True
P8B9SZ916,7.8,2.0,1.1,90.14,1.82,1.82,A+,AA+,BBB+,6.8,0.9014,-0.8999999999999999,0.0,17,20,14,True
9NAGQVU22,17.98,9.35,6.79,75.52,9.53,9.74,A,A+,A-,6.4,0.7552,-2.5599999999999996,0.21000000000000085,16,17,15,True
Y5PGRMQZ9,8.93,8.08,5.59,82.42,8.47,8.47,BBB+,AA-,AA,6.4,0.8242,-2.49,0.0,14,18,19,True
QZGWE7NN2,4.88,6.67,3.61,88.64,6.75,7.4,AA+,A,AA-,8.1,0.8864,-3.06,0.6500000000000004,20,16,18,True
H1VJD62H0,6.89,3.86,3.69,85.6,4.65,5.01,AA+,A+,BBB,6.6,0.856,-0.16999999999999993,0.35999999999999943,20,17,13,True
N2ULD81B3,14.93,5.32,4.53,103.89,5.73,6.12,AA,A,A-,6.3,1.0389,-0.79,0.3899999999999997,19,16,15,True
1LS8PI5M3,7.21,6.34,4.11,80.33,7.03,7.03,AA-,AA,A+,7.2,0.8033,-2.2299999999999995,0.0,18,19,17,True
B8B1XPM31,27.34,2.18,0.0,94.38,1.69,1.98,BBB-,A,A-,2.8,0.9438,-2.18,0.29000000000000004,12,16,15,True
PEHAWUC64,12.59,0.0,0.0,101.01,0.31,0.59,AA,AA+,A,6.2,1.0101,0.0,0.27999999999999997,19,20,16,True
9OC91JTV1,17.98,2.54,2.15,109.85,2.64,3.24,BBB+,A,A-,5.3,1.0985,-0.3900000000000001,0.6000000000000001,14,16,15,True
HMGS3NNW5,11.46,5.16,3.28,100.48,4.94,5.4,AA-,BBB+,A+,6.4,1.0048000000000001,-1.8800000000000003,0.45999999999999996,18,14,17,True
8L5GINVQ9,8.74,8.61,6.46,95.31,8.47,8.72,A+,BBB+,A-,7.0,0.9531000000000001,-2.1499999999999995,0.25,17,14,15,True
KFLI5VO25,11.66,4.71,4.59,97.26,4.3,4.68,AA-,A,A+,4.1,0.9726,-0.1200000000000001,0.3799999999999999,18,16,17,True
HPU3UO981,14.53,5.03,3.71,79.03,4.46,4.46,BBB+,A,BBB,6.7,0.7903,-1.3200000000000003,0.0,14,16,13,True
VZJYP6478,5.94,6.29,6.1,87.51,6.89,6.89,A+,AA-,AA,10.0,0.8751000000000001,-0.1900000000000004,0.0,17,18,19,True
NL58K3ZZ8,13.48,6.94,4.44,81.75,6.6,6.75,A-,A+,AA,4.3,0.8175,-2.5,0.15000000000000036,15,17,19,True
HETXKZII0,16.79,3.95,3.48,107.85,3.45,3.47,A+,BBB+,AAA,9.8,1.0785,-0.4700000000000002,0.020000000000000018,17,14,21,True
PK7514660,14.93,12.33,7.98,73.44,11.98,12.75,A+,A,A-,5.0,0.7343999999999999,-4.35,0.7699999999999996,17,16,15,True
0ODF4WIM8,11.37,9.98,6.57,69.17,10.85,10.85,A+,AA+,A+,4.7,0.6917,-3.41,0.0,17,20,17,True
XOP4JT6D1,19.95,6.36,6.26,99.24,7.05,7.12,A+,A,A+,4.3,0.9924,-0.10000000000000053,0.07000000000000028,17,16,17,True
AX8JXNN38,17.62,5.79,3.71,81.08,5.45,7.0,A,A,A,6.3,0.8108,-2.08,1.5499999999999998,16,16,16,True
RS9SRJ4B6,29.39,1.94,2.58,120.42,2.24,2.47,AA,BBB+,AA+,9.2,1.2042,0.6400000000000001,0.22999999999999998,19,14,20,True
